id,product,recommended,shop,uid,api_key,email,order_id,created_at,device,price
15315891,6682258014326,false,shoeboxpk.myshopify.com,0jvbVE97X4hn,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:51:16,mobile,null
15987142,6850068938870,false,shoeboxpk.myshopify.com,VyqqmDXFEK2H,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:45:09,desktop,null
15317315,6807918084214,false,shoeboxpk.myshopify.com,eVb_hkoWgR8a,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:51:53,mobile,null
15989286,6682259783798,false,shoeboxpk.myshopify.com,fon5zwtfc667,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:46:10,desktop,null
15991738,6722005958774,false,shoeboxpk.myshopify.com,vhSzer_L_H4n,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:52:20,desktop,null
15989894,6802311577718,false,shoeboxpk.myshopify.com,9OVknt4EKc69,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:46:26,mobile,null
15993194,6618170982518,false,shoeboxpk.myshopify.com,4OjMcoZJfPd6,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:53:01,mobile,null
15306823,6691490529398,false,shoeboxpk.myshopify.com,lSYHtUAbiRbN,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:47:13,desktop,null
15994490,6690173649014,false,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:53:36,mobile,null
15307831,6811309670518,false,shoeboxpk.myshopify.com,TB8he1DZAF_f,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:47:38,mobile,null
15997658,6678387032182,false,shoeboxpk.myshopify.com,Pl-ofqbz5nce,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:54:59,mobile,null
15308631,6802312102006,false,shoeboxpk.myshopify.com,jJhV1HM4SCGO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:47:59,mobile,null
15998906,6802312102006,false,shoeboxpk.myshopify.com,K96iKy-yikGu,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:55:30,mobile,null
15309255,6811309768822,false,shoeboxpk.myshopify.com,QWLBrJid8RDh,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:48:18,mobile,null
16000138,6678385590390,false,shoeboxpk.myshopify.com,gIup_NWNHdZT,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:56:01,mobile,null
15310199,6783859687542,false,shoeboxpk.myshopify.com,glxkmCi91py7,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:48:45,mobile,null
16000858,6682258178166,false,shoeboxpk.myshopify.com,K96iKy-yikGu,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:56:22,mobile,null
15311927,6545761075318,false,shoeboxpk.myshopify.com,cWokf5KP8mQh,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:49:32,mobile,null
15525417,6618557448310,false,shoeboxpk.myshopify.com,2Dh5YEgtEDTc,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:57:21,mobile,null
15313831,6605797884022,false,shoeboxpk.myshopify.com,Es1fO8FsKfpW,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:50:24,mobile,null
15526921,6784971636854,false,shoeboxpk.myshopify.com,t_JurAIHwsKS,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:58:00,mobile,null
15315079,6842052837494,false,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:50:56,mobile,null
15527961,6783859654774,false,shoeboxpk.myshopify.com,N532vSZi-A2B,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:58:29,mobile,null
15990942,6590287216758,false,shoeboxpk.myshopify.com,0jvbVE97X4hn,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:51:59,mobile,null
15529097,6811309244534,false,shoeboxpk.myshopify.com,TZv6ELHnguT7,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:59:02,mobile,null
15991966,6811309998198,false,shoeboxpk.myshopify.com,H7nMfGBz1kB3,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:52:26,mobile,null
15530793,6690173517942,false,shoeboxpk.myshopify.com,X1Sy7FvaxMdu,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:59:49,mobile,null
15993566,6784971800694,false,shoeboxpk.myshopify.com,s9Vgv5cYerJ2,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:53:11,mobile,null
15531705,6549060288630,false,shoeboxpk.myshopify.com,1k5UG8PjBSm6,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:00:12,mobile,null
15995470,6549060288630,false,shoeboxpk.myshopify.com,1k5UG8PjBSm6,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:54:05,mobile,null
15534329,6849905885302,false,shoeboxpk.myshopify.com,520xl-jpNUJO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:01:16,mobile,null
15997470,6690173452406,false,shoeboxpk.myshopify.com,t_JurAIHwsKS,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:54:54,mobile,null
15535209,6601445441654,false,shoeboxpk.myshopify.com,AgY7dBVM1fGA,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:01:40,mobile,null
15999038,6807918084214,false,shoeboxpk.myshopify.com,mvEV48uuumpz,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:55:33,mobile,null
15317835,6545777262710,false,shoeboxpk.myshopify.com,4OjMcoZJfPd6,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:02:09,mobile,null
16000462,6678388768886,false,shoeboxpk.myshopify.com,AwI5fnqJFX8z,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:56:10,mobile,null
15318747,6802312364150,false,shoeboxpk.myshopify.com,OCAiSTGqnJ9o,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:02:35,mobile,null
16001502,6687454593142,false,shoeboxpk.myshopify.com,T24B7eb4PyL-,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:56:41,mobile,null
15319851,6545776574582,false,shoeboxpk.myshopify.com,YTBJHPcXBknN,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:03:04,mobile,null
15525165,6829842890870,false,shoeboxpk.myshopify.com,QmOj6kDFue3Z,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:57:14,mobile,null
15320667,6682260471926,false,shoeboxpk.myshopify.com,nYeiiMc6EbOl,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:03:26,mobile,null
15526237,6687454560374,false,shoeboxpk.myshopify.com,gIup_NWNHdZT,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:57:41,mobile,null
15322539,6682259423350,false,shoeboxpk.myshopify.com,AzJzHEX2cUSe,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:04:18,mobile,null
15527565,6682172424310,false,shoeboxpk.myshopify.com,dtvtaUWyQa_j,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:58:19,mobile,null
15323867,6849906245750,false,shoeboxpk.myshopify.com,kwxrI2_B7yDO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:04:53,mobile,null
15529309,6678386114678,true,shoeboxpk.myshopify.com,vbHTE1fa6_wG,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:59:07,mobile,null
15325195,6618170753142,false,shoeboxpk.myshopify.com,K96iKy-yikGu,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:05:26,mobile,null
15530701,6682258178166,false,shoeboxpk.myshopify.com,Pl-ofqbz5nce,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 07:59:46,mobile,null
15326315,6682172883062,false,shoeboxpk.myshopify.com,PXLG5y4TmLzo,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:05:58,mobile,null
15531757,6618170982518,false,shoeboxpk.myshopify.com,AK9x5SVJM4QI,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:00:14,mobile,null
15328443,6842053754998,false,shoeboxpk.myshopify.com,dtvtaUWyQa_j,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:06:59,mobile,null
15533261,6877477044342,false,shoeboxpk.myshopify.com,hyCMi14hFFXW,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:00:48,mobile,null
15329427,6618170720374,false,shoeboxpk.myshopify.com,2YbVzC_vR-mm,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:07:25,mobile,null
15534797,6880533741686,true,shoeboxpk.myshopify.com,iHb0UMszKTFg,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:01:28,desktop,null
15331683,6773254062198,false,shoeboxpk.myshopify.com,QP0C_IGvDCPd,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:08:25,mobile,null
15318463,6762887938166,false,shoeboxpk.myshopify.com,5nhv8d3jPMxY,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:02:27,mobile,null
15332467,6875255668854,false,shoeboxpk.myshopify.com,cduUVyjE6_ts,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:08:46,desktop,null
15319135,6844039168118,false,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:02:45,mobile,null
15333811,6875255963766,false,shoeboxpk.myshopify.com,WwDjlw1fjpDh,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:09:24,mobile,null
15321391,6882461384822,false,shoeboxpk.myshopify.com,xWIS4fJA_NSd,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:03:44,mobile,null
15334835,6811309965430,false,shoeboxpk.myshopify.com,iATTZWDHGP70,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:09:56,mobile,null
15322495,6690173681782,false,shoeboxpk.myshopify.com,mvEV48uuumpz,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:04:17,mobile,null
15336595,6842053001334,false,shoeboxpk.myshopify.com,iOfuamESsEKc,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:10:44,mobile,null
15323583,6677130838134,false,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:04:46,mobile,null
15337731,6811309965430,false,shoeboxpk.myshopify.com,vx85mwxbTxge,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:11:17,mobile,null
15324255,6545761009782,false,shoeboxpk.myshopify.com,EgWPYYGMaKbL,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:05:02,mobile,null
15338515,6842053623926,false,shoeboxpk.myshopify.com,mIkG730tNp_K,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:11:38,mobile,null
15326799,6849472921718,false,shoeboxpk.myshopify.com,NffZZVlPcILd,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:06:12,mobile,null
16173404,6811308589174,false,shoeboxpk.myshopify.com,wjKk-KtkHZke,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:12:39,mobile,null
15327503,6842053754998,false,shoeboxpk.myshopify.com,dtvtaUWyQa_j,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:06:30,mobile,null
16175692,6802311839862,false,shoeboxpk.myshopify.com,kvOjcZX6w3hJ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:13:45,mobile,null
15328367,6842053722230,false,shoeboxpk.myshopify.com,dtvtaUWyQa_j,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:06:57,mobile,null
16177436,6877474717814,false,shoeboxpk.myshopify.com,M5jx1Uk-KmM9,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:14:40,mobile,null
15328999,6844039463030,false,shoeboxpk.myshopify.com,zsoI7MER-fSg,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:07:14,mobile,null
16178828,6875259666550,false,shoeboxpk.myshopify.com,qy0Sy5xDpyJJ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:15:18,mobile,null
15330439,6793134342262,false,shoeboxpk.myshopify.com,P0Z_W_ChdeOA,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:07:52,mobile,null
16180636,6811309244534,false,shoeboxpk.myshopify.com,FxajC0qGubQV,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:16:12,mobile,null
15331271,6601445408886,false,shoeboxpk.myshopify.com,cqDJmBP6eWaC,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:08:14,mobile,null
16182076,6682258276470,false,shoeboxpk.myshopify.com,3bGlDoNEHxxB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:16:49,mobile,null
15332567,6888863203446,false,shoeboxpk.myshopify.com,PrBfKilTOJby,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:08:50,mobile,null
15536205,6682258964598,false,shoeboxpk.myshopify.com,mPZR6qNcFx4K,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:17:10,mobile,null
15333511,6811309965430,false,shoeboxpk.myshopify.com,UY6Rm_jxQAmT,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:09:16,mobile,null
15537885,6538498572406,false,shoeboxpk.myshopify.com,HtdC2Yq80ztB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:17:59,mobile,null
15335943,6842053951606,false,shoeboxpk.myshopify.com,mIkG730tNp_K,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:10:27,mobile,null
15539181,6802312102006,false,shoeboxpk.myshopify.com,UXa9E1p4pBPF,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:18:37,mobile,null
15336375,6690173583478,false,shoeboxpk.myshopify.com,zUkOLPe87Eo9,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:10:37,mobile,null
15541053,6798355562614,false,shoeboxpk.myshopify.com,JEmxCZO5nmhi,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:19:32,mobile,null
15338247,6682258964598,false,shoeboxpk.myshopify.com,IG05yvFKgOpw,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:11:31,mobile,null
15543005,6567609008246,false,shoeboxpk.myshopify.com,eqs_ueiWat_I,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:20:28,desktop,null
15338855,6682172850294,false,shoeboxpk.myshopify.com,EdFkL-lqc6-K,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:11:49,mobile,null
15544093,6682261192822,false,shoeboxpk.myshopify.com,LaYFZxf8CLFX,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:20:59,mobile,null
16175680,6682259423350,false,shoeboxpk.myshopify.com,rpGTvp-DFc6S,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:13:45,mobile,null
15545581,6722005172342,false,shoeboxpk.myshopify.com,4JVOrZTJ_Ypr,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:21:42,mobile,null
16177328,6875259699318,false,shoeboxpk.myshopify.com,qy0Sy5xDpyJJ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:14:37,mobile,null
15547921,6630322897014,false,shoeboxpk.myshopify.com,4JVOrZTJ_Ypr,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:22:45,mobile,null
16178528,6842051592310,false,shoeboxpk.myshopify.com,j-cqbxwhBT1l,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:15:09,mobile,null
15549729,6682260897910,false,shoeboxpk.myshopify.com,Q2oG-Abi9BUU,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:23:35,mobile,null
16179936,6836106985590,false,shoeboxpk.myshopify.com,MeMe6gqH__91,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:15:50,mobile,null
15552225,6722005368950,false,shoeboxpk.myshopify.com,0W6o_k6PZ4XN,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:24:45,mobile,null
16182320,6690173681782,false,shoeboxpk.myshopify.com,bjzl2pX14bNf,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:16:55,mobile,null
15552897,6618557448310,false,shoeboxpk.myshopify.com,UJT7rdzECw7v,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:25:04,mobile,null
15536993,6690173616246,false,shoeboxpk.myshopify.com,4q5T7gsJLj1z,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:17:33,mobile,null
15553969,6682172784758,false,shoeboxpk.myshopify.com,rhzOMwLgB088,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:25:34,mobile,null
15538849,6877473079414,false,shoeboxpk.myshopify.com,ashZTHb7C4NT,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:18:27,mobile,null
15554977,6844038905974,false,shoeboxpk.myshopify.com,4JVOrZTJ_Ypr,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:26:06,mobile,null
15540513,6682260734070,false,shoeboxpk.myshopify.com,pFjlcVANSe_E,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:19:14,mobile,null
15555713,6682172784758,false,shoeboxpk.myshopify.com,OapNctg_7j3A,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:26:27,mobile,null
15541697,6798854127734,false,shoeboxpk.myshopify.com,cduUVyjE6_ts,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:19:49,desktop,null
15556801,6786201944182,false,shoeboxpk.myshopify.com,2rfU3T5izvpS,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:26:54,mobile,null
15542737,6842051952758,false,shoeboxpk.myshopify.com,TNzM9HnHn-f7,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:20:19,mobile,null
16002986,6690173681782,false,shoeboxpk.myshopify.com,mvEV48uuumpz,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:27:30,mobile,null
15545153,6722005336182,false,shoeboxpk.myshopify.com,4JVOrZTJ_Ypr,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:21:29,mobile,null
16004330,6850069266550,false,shoeboxpk.myshopify.com,0SvAMKU5eftE,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:28:05,mobile,null
15546933,6875256324214,false,shoeboxpk.myshopify.com,0W6o_k6PZ4XN,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:22:18,mobile,null
16005850,6811309310070,false,shoeboxpk.myshopify.com,vx85mwxbTxge,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:28:46,mobile,null
15550693,6691491971190,false,shoeboxpk.myshopify.com,520xl-jpNUJO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:24:03,mobile,null
16007178,6547126026358,false,shoeboxpk.myshopify.com,cduUVyjE6_ts,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:29:24,desktop,null
15550661,6802312364150,false,shoeboxpk.myshopify.com,UbvAigbRjKS0,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:24:03,mobile,null
16009114,6712644501622,false,shoeboxpk.myshopify.com,HMYQL36bfuZD,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:30:21,mobile,null
15551429,6691489349750,false,shoeboxpk.myshopify.com,ye14wdCAHqKv,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:24:25,mobile,null
16010010,6798854815862,false,shoeboxpk.myshopify.com,W03SAeGnS790,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:30:49,mobile,null
15552165,6722005991542,false,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:24:44,mobile,null
16012410,6784971505782,false,shoeboxpk.myshopify.com,HMrNLRUx5Dj7,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:32:03,mobile,null
15552949,6811309965430,false,shoeboxpk.myshopify.com,-teoWTgqVKw8,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:25:05,mobile,null
16014730,6618170949750,false,shoeboxpk.myshopify.com,iVzOXDos1d4C,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:33:10,mobile,null
15553573,6880532693110,false,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:25:24,mobile,null
16016618,6798854422646,false,shoeboxpk.myshopify.com,cduUVyjE6_ts,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:34:03,desktop,null
15554597,6882470625398,false,shoeboxpk.myshopify.com,1eSg6liFQyRt,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:25:52,mobile,null
16017418,6601445474422,false,shoeboxpk.myshopify.com,ftNh-0PVlbFH,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:34:26,mobile,null
15555429,6807918575734,false,shoeboxpk.myshopify.com,enil-u1NJNQh,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:26:19,mobile,null
16018986,6793134342262,false,shoeboxpk.myshopify.com,SMcqfCeZh_DM,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:35:08,mobile,null
15556437,6537375907958,false,shoeboxpk.myshopify.com,wrCrYQrIQtHA,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:26:45,mobile,null
16019354,6784161808502,false,shoeboxpk.myshopify.com,JBG1rrUoNOuA,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:35:18,mobile,null
16002206,6601445474422,false,shoeboxpk.myshopify.com,D6NZQSMBgjVR,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:27:06,mobile,null
16020378,6802312102006,false,shoeboxpk.myshopify.com,FT5SPCBLZzyW,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:35:48,mobile,null
16003230,6601445441654,false,shoeboxpk.myshopify.com,MZ5NvhnR8dEE,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:27:36,mobile,null
16022266,6880533381238,false,shoeboxpk.myshopify.com,VhrHmklaJF1F,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:36:41,mobile,null
16003982,6877475504246,false,shoeboxpk.myshopify.com,0W6o_k6PZ4XN,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:27:56,mobile,null
15557641,6762887938166,false,shoeboxpk.myshopify.com,M4Y8UMQ5joDV,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:37:17,mobile,null
16005742,6560093503606,false,shoeboxpk.myshopify.com,WJC5wRN6VO_O,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:28:43,mobile,null
15558825,6798356381814,false,shoeboxpk.myshopify.com,kecxqDwxgkeV,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:37:50,mobile,null
16006654,6811309965430,false,shoeboxpk.myshopify.com,-9xSugO03kWy,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:29:07,mobile,null
15560953,6849902379126,false,shoeboxpk.myshopify.com,cduUVyjE6_ts,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:38:52,desktop,null
16007294,6623984255094,false,shoeboxpk.myshopify.com,WJC5wRN6VO_O,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:29:25,mobile,null
15562137,6682172784758,false,shoeboxpk.myshopify.com,pgOyksaN-W5q,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:39:27,mobile,null
16009598,6601445474422,false,shoeboxpk.myshopify.com,HMYQL36bfuZD,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:30:36,mobile,null
15563097,6677130608758,false,shoeboxpk.myshopify.com,HzGRPSQAl8mn,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:39:51,mobile,null
16013054,6811308261494,false,shoeboxpk.myshopify.com,nZxiQ3SO4iM8,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:32:18,mobile,null
15564233,6842051657846,false,shoeboxpk.myshopify.com,U3lekNcS0RQe,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:40:21,mobile,null
16013022,6690173485174,false,shoeboxpk.myshopify.com,89VbkhyrY2f3,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:32:17,mobile,null
15566969,6690173616246,false,shoeboxpk.myshopify.com,xts_51VwxyRY,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:41:38,mobile,null
16014398,6549060288630,false,shoeboxpk.myshopify.com,xVoCrEFCV9Tt,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:33:00,mobile,null
15566201,6618557448310,false,shoeboxpk.myshopify.com,Z-HnEFWOlWRi,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:41:18,mobile,null
16015406,6682258833526,false,shoeboxpk.myshopify.com,VfNemZtgpFBu,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:33:28,mobile,null
15567881,6784971669622,false,shoeboxpk.myshopify.com,HF7PVkqMG1Om,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:42:04,mobile,null
16016718,6687800655990,false,shoeboxpk.myshopify.com,zLt2cVz00ewt,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:34:07,mobile,null
16183424,6842052345974,false,shoeboxpk.myshopify.com,NFWkZ8xMl8lE,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:42:28,mobile,null
16017886,6849902641270,false,shoeboxpk.myshopify.com,jxZtfw6BNvhz,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:34:37,mobile,null
16184832,6849902641270,false,shoeboxpk.myshopify.com,qItTuCR7dHbD,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:43:06,mobile,null
16019086,6682258538614,false,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:35:10,desktop,null
16186784,6641935614070,false,shoeboxpk.myshopify.com,ey8X0SfBsiYB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,2023-09-20 08:43:58,desktop,null
